SITE_NAME,BEGIN,END,PERIOD_EUR,DAYS_INVOICE,KWH_NEW,DAYLY_AVERAGE_CONSUMPTION,INVOICES
1016KO,2019-01-03,2019-03-31,"375,07",88,2748.0,31.23,35
1016KO,2019-01-04,2019-04-30,"364,79",117,2671.0,22.83,35
1016KO,2019-01-05,2019-05-31,"366,26",147,2682.0,18.24,35
1016KO,2019-01-06,2019-06-30,"338,60",176,2475.0,14.06,35
1016KO,2019-01-07,2019-07-31,"346,21",206,2532.0,12.29,35
1016KO,2019-01-08,2019-08-31,"346,61",236,2535.0,10.74,35
1016KO,2019-01-09,2019-09-30,"332,99",265,2433.0,9.18,35
1016KO,2019-01-10,2019-10-31,"343,54",295,2512.0,8.52,35
1016KO,2019-01-11,2019-11-30,"331,25",324,2420.0,7.47,35
1016KO,2019-01-12,2019-12-31,"340,60",354,2490.0,7.03,35
1016KO,2020-01-01,2020-01-31,"340,70",31,2505.0,80.81,35
1016KO,2020-01-02,2020-02-29,"326,52",59,2398.0,40.64,35
1016KO,2020-01-03,2020-03-31,"351,16",89,2584.0,29.03,35
1016KO,2020-01-04,2020-04-30,"352,88",118,2597.0,22.01,35
1016KO,2020-01-05,2020-05-31,"363,22",148,2675.0,18.07,35
1016KO,2020-01-06,2020-06-30,"353,41",177,2601.0,14.69,35
1016KO,2020-01-07,2020-07-31,"370,37",207,2729.0,13.18,35
1016KO,2020-01-08,2020-08-31,"372,09",237,2742.0,11.57,35
1016KO,2020-01-09,2020-09-30,"360,70",266,2656.0,9.98,35
1016KO,2020-01-10,2020-10-31,"371,56",296,2738.0,9.25,35
1016KO,2020-01-11,2020-11-30,"348,01",325,2627.0,8.08,35
1252BR,2018-01-01,2018-01-31,"206,20",31,1850.0,59.68,35
1252BR,2018-01-02,2018-02-28,"187,61",58,1676.0,28.9,35
1252BR,2018-01-03,2018-03-31,"207,10",88,1859.0,21.12,35
1252BR,2018-01-04,2018-04-30,"208,38",117,1874.0,16.02,35
1252BR,2018-01-05,2018-05-31,"224,95",147,2035.0,13.84,35
1252BR,2018-01-06,2018-06-30,"221,15",176,2003.0,11.38,35
1252BR,2018-01-07,2018-07-31,"231,50",206,2102.0,10.2,35
1252BR,2018-01-08,2018-08-31,"236,69",236,2153.0,9.12,35
1252BR,2018-01-09,2018-09-30,"215,06",265,1926.0,7.27,35
1252BR,2018-01-10,2018-10-31,"211,62",295,1888.0,6.4,35
1252BR,2018-01-11,2018-11-30,"202,61",324,1804.0,5.57,35
1252BR,2018-01-12,2018-12-31,"207,76",354,1852.0,5.23,35
1252BR,2019-01-01,2019-01-31,"203,10",31,1854.0,59.81,35
1252BR,2019-01-02,2019-02-28,"185,26",58,1684.0,29.03,35
1252BR,2019-01-03,2019-03-31,"204,99",88,1871.0,21.26,35
1252BR,2019-01-04,2019-04-30,"202,62",117,1850.0,15.81,35
1252BR,2019-01-05,2019-05-31,"208,11",147,1902.0,12.94,35
1252BR,2019-01-06,2019-06-30,"223,26",176,2062.0,11.72,35
1252BR,2019-01-07,2019-07-31,"227,87",206,2102.0,10.2,35
1252BR,2019-01-08,2019-08-31,"228,13",236,2105.0,8.92,35
1252BR,2019-01-09,2019-09-30,"206,88",265,1892.0,7.14,35
1252BR,2019-01-10,2019-10-31,"206,92",295,1890.0,6.41,35
1252BR,2019-01-11,2019-11-30,"197,95",324,1804.0,5.57,35
1252BR,2019-01-12,2019-12-31,"203,71",354,1859.0,5.25,35
1252BR,2020-01-01,2020-01-31,"242,17",31,1862.0,60.06,35
1252BR,2020-01-02,2020-02-29,"228,08",59,1750.0,29.66,35
1252BR,2020-01-03,2020-03-31,"244,18",89,1888.0,21.21,35
1252BR,2020-01-04,2020-04-30,"242,89",118,1879.0,15.92,35
1252BR,2020-01-05,2020-05-31,"250,49",148,1940.0,13.11,35
1252BR,2020-01-06,2020-06-30,"254,71",177,1978.0,11.18,35
1252BR,2020-01-07,2020-07-31,"278,63",207,2167.0,10.47,35
1252BR,2020-01-08,2020-08-31,"278,50",237,2167.0,9.14,35
1252BR,2020-01-09,2020-09-30,"245,86",266,1905.0,7.16,35
1252BR,2020-01-10,2020-10-31,"278,48",296,2208.0,7.46,35
1252BR,2020-01-11,2020-11-30,"292,63",325,2334.0,7.18,35
1253BR,2018-01-01,2018-01-31,"249,22",31,2417.0,77.97,35
1253BR,2018-01-02,2018-02-28,"228,37",58,2180.0,37.59,35
1253BR,2018-01-03,2018-03-31,"249,75",88,2423.0,27.53,35
1253BR,2018-01-04,2018-04-30,"252,99",117,2466.0,21.08,35
1253BR,2018-01-05,2018-05-31,"276,03",147,2715.0,18.47,35
1253BR,2018-01-06,2018-06-30,"271,14",176,2694.0,15.31,35
1253BR,2018-01-07,2018-07-31,"282,56",206,2826.0,13.72,35
1253BR,2018-01-08,2018-08-31,"285,91",236,2866.0,12.14,35
1253BR,2018-01-09,2018-09-30,"265,91",265,2600.0,9.81,35
1253BR,2018-01-10,2018-10-31,"264,89",295,2578.0,8.74,35
1253BR,2018-01-11,2018-11-30,"248,86",324,2391.0,7.38,35
1253BR,2018-01-12,2018-12-31,"251,52",354,2420.0,6.84,35
1253BR,2019-01-01,2019-01-31,"245,30",31,2409.0,77.71,35
1253BR,2019-01-02,2019-02-28,"227,18",58,2200.0,37.93,35
1253BR,2019-01-03,2019-03-31,"251,13",88,2479.0,28.17,35
1253BR,2019-01-04,2019-04-30,"250,25",117,2474.0,21.15,35
1253BR,2019-01-05,2019-05-31,"258,62",147,2572.0,17.5,35
1253BR,2019-01-06,2019-06-30,"275,00",176,2788.0,15.84,35
1253BR,2019-01-07,2019-07-31,"279,88",206,2838.0,13.78,35
1253BR,2019-01-08,2019-08-31,"272,65",236,2744.0,11.63,35
1253BR,2019-01-09,2019-09-30,"250,90",265,2480.0,9.36,35
1253BR,2019-01-10,2019-10-31,"251,83",295,2487.0,8.43,35
1253BR,2019-01-11,2019-11-30,"242,10",324,2373.0,7.32,35
1253BR,2019-01-12,2019-12-31,"248,35",354,2446.0,6.91,35
1253BR,2020-01-01,2020-01-31,"295,86",31,2430.0,78.39,35
1253BR,2020-01-02,2020-02-29,"268,46",59,2213.0,37.51,35
1253BR,2020-01-03,2020-03-31,"277,61",89,2314.0,26.0,35
1253BR,2020-01-04,2020-04-30,"254,40",118,2090.0,17.71,35
1253BR,2020-01-05,2020-05-31,"259,31",148,2137.0,14.44,35
1253BR,2020-01-06,2020-06-30,"255,15",177,2097.0,11.85,35
1253BR,2020-01-07,2020-07-31,"270,61",207,2244.0,10.84,35
1253BR,2020-01-08,2020-08-31,"266,97",237,2209.0,9.32,35
1253BR,2020-01-09,2020-09-30,"253,03",266,2076.0,7.8,35
1253BR,2020-01-10,2020-10-31,"251,91",296,2066.0,6.98,35
1253BR,2020-01-11,2020-11-30,"239,94",325,1951.0,6.0,35
1044BB,2018-01-01,2018-01-31,"232,43",31,2175.0,70.16,35
1044BB,2018-01-02,2018-02-28,"215,06",58,1969.0,33.95,35
1044BB,2018-01-03,2018-03-31,"232,54",88,2176.0,24.73,35
1044BB,2018-01-04,2018-04-30,"259,72",117,2205.0,18.85,35
1044BB,2018-01-05,2018-05-31,"255,32",147,2438.0,16.59,35
1044BB,2018-01-06,2018-06-30,"250,42",176,2380.0,13.52,35
1044BB,2018-01-07,2018-07-31,"262,71",206,2521.0,12.24,35
1044BB,2018-01-08,2018-08-31,"275,52",236,2668.0,11.31,35
1044BB,2018-01-09,2018-09-30,"240,55",265,2244.0,8.47,35
1044BB,2018-01-10,2018-10-31,"237,97",295,2217.0,7.52,35
1044BB,2018-01-11,2018-11-30,"229,56",324,2119.0,6.54,35
1044BB,2018-01-12,2018-12-31,"234,47",354,2177.0,6.15,35
1044BB,2019-01-01,2019-01-31,"232,09",31,2179.0,70.29,35
1044BB,2019-01-02,2019-02-28,"214,81",58,1967.0,33.91,35
1044BB,2019-01-03,2019-03-31,"232,05",88,2178.0,24.75,35
1044BB,2019-01-04,2019-04-30,"228,76",117,2137.0,18.26,35
1044BB,2019-01-05,2019-05-31,"234,63",147,2209.0,15.03,35
1044BB,2019-01-06,2019-06-30,"266,03",176,2580.0,14.66,35
1044BB,2019-01-07,2019-07-31,"272,90",206,2676.0,12.99,35
1044BB,2019-01-08,2019-08-31,"279,84",236,2762.0,11.7,35
1044BB,2019-01-09,2019-09-30,"347,07",265,3600.0,13.58,35
1044BB,2019-01-10,2019-10-31,"396,74",295,3815.0,12.93,35
1044BB,2019-01-11,2019-11-30,"403,13",324,3923.0,12.11,35
1044BB,2019-01-12,2019-12-31,"303,85",354,3009.0,8.5,35
1044BB,2020-01-01,2020-01-31,"352,73",31,2852.0,92.0,35
1044BB,2020-01-02,2020-02-29,"350,77",59,2829.0,47.95,35
1044BB,2020-01-03,2020-03-31,"386,38",89,3169.0,35.61,35
1044BB,2020-01-04,2020-04-30,"345,03",118,2781.0,23.57,35
1044BB,2020-01-05,2020-05-31,"347,28",148,2800.0,18.92,35
1044BB,2020-01-06,2020-06-30,"345,52",177,2783.0,15.72,35
1044BB,2020-01-07,2020-07-31,"366,61",207,2989.0,14.44,35
1044BB,2020-01-08,2020-08-31,"374,92",237,3071.0,12.96,35
1044BB,2020-01-09,2020-09-30,"350,59",266,2841.0,10.68,35
1044BB,2020-01-10,2020-10-31,"351,57",296,2849.0,9.62,35
1044BB,2020-01-11,2020-11-30,"277,73",325,2712.0,8.34,35
1073BB,2018-01-01,2018-12-31,"674,80",365,6748.0,18.49,2
1073BB,2019-01-01,2019-12-31,"910,40",365,6794.0,18.61,2
1074BB,2018-01-01,2018-12-31,"2 177,12",365,,,2
1074BB,2019-01-01,2019-12-31,"2 503,94",365,,,2
1050BB,2018-01-01,2018-12-31,"1 352,61",365,,,2
1050BB,2019-01-01,2019-12-31,"1 658,96",365,,,2
1990BR,2018-01-01,2018-03-31,"0,00",90,6242.0,69.36,10
1990BR,2018-01-04,2018-06-30,"0,00",178,6357.0,35.71,10
1990BR,2018-01-07,2018-09-30,"0,00",267,6515.0,24.4,10
1990BR,2018-01-10,2018-12-31,"0,00",356,7107.0,19.96,10
1990BR,2019-01-01,2019-03-31,"0,00",90,7328.0,81.42,10
1990BR,2019-01-04,2019-06-30,"0,00",178,7269.0,40.84,10
1990BR,2019-01-07,2019-09-30,"0,00",267,7590.0,28.43,10
1990BR,2020-01-01,2020-03-31,"0,00",91,7099.0,78.01,10
1990BR,2020-01-04,2020-06-30,"0,00",179,7606.0,42.49,10
1990BR,2020-01-07,2020-09-30,"0,00",268,8067.0,30.1,10
1072BB,2018-01-01,2018-01-31,"225,91",31,1735.0,55.97,35
1072BB,2018-01-02,2018-02-28,"208,64",58,1596.0,27.52,35
1072BB,2018-01-03,2018-03-31,"229,03",88,1757.0,19.97,35
1072BB,2018-01-04,2018-04-30,"221,07",117,1692.0,14.46,35
1072BB,2018-01-05,2018-05-31,"228,80",147,1753.0,11.93,35
1072BB,2018-01-06,2018-06-30,"222,79",176,1705.0,9.69,35
1072BB,2018-01-07,2018-07-31,"230,04",206,1762.0,8.55,35
1072BB,2018-01-08,2018-08-31,"232,29",236,1778.0,7.53,35
1072BB,2018-01-09,2018-09-30,"223,05",265,1696.0,6.4,35
1072BB,2018-01-10,2018-10-31,"228,94",295,1744.0,5.91,35
1072BB,2018-01-11,2018-11-30,"220,86",324,1680.0,5.19,35
1072BB,2018-01-12,2018-12-31,"227,21",354,1731.0,4.89,35
1072BB,2019-01-01,2019-01-31,"218,13",31,1739.0,56.1,35
1072BB,2019-01-02,2019-02-28,"197,33",58,1565.0,26.98,35
1072BB,2019-01-03,2019-03-31,"216,91",88,1728.0,19.64,35
1072BB,2019-01-04,2019-04-30,"210,95",117,1678.0,14.34,35
1072BB,2019-01-05,2019-05-31,"218,07",147,1739.0,11.83,35
1072BB,2019-01-06,2019-06-30,"216,80",176,1723.0,9.79,35
1072BB,2019-01-07,2019-07-31,"222,84",206,1775.0,8.62,35
1072BB,2019-01-08,2019-08-31,"223,34",236,1779.0,7.54,35
1072BB,2019-01-09,2019-09-30,"217,85",265,1737.0,6.55,35
1072BB,2019-01-10,2019-10-31,"227,61",295,1819.0,6.17,35
1072BB,2019-01-11,2019-11-30,"218,57",324,1744.0,5.38,35
1072BB,2019-01-12,2019-12-31,"223,52",354,1785.0,5.04,35
1072BB,2020-01-01,2020-01-31,"271,63",31,1777.0,57.32,35
1072BB,2020-01-02,2020-02-29,"254,82",59,1663.0,28.19,35
1072BB,2020-01-03,2020-03-31,"271,57",89,1776.0,19.96,35
1072BB,2020-01-04,2020-04-30,"263,86",118,1730.0,14.66,35
1072BB,2020-01-05,2020-05-31,"272,79",148,1791.0,12.1,35
1072BB,2020-01-06,2020-06-30,"266,73",177,1750.0,9.89,35
1072BB,2020-01-07,2020-07-31,"277,34",207,1822.0,8.8,35
1072BB,2020-01-08,2020-08-31,"277,89",237,1827.0,7.71,35
1072BB,2020-01-09,2020-09-30,"267,36",266,1753.0,6.59,35
1072BB,2020-01-10,2020-10-31,"268,35",296,1760.0,5.95,35
1072BB,2020-01-11,2020-11-30,"229,09",325,1659.0,5.1,35
2121BB,2018-01-01,2018-12-31,"1 348,96",365,7791.0,21.35,2
2121BB,2019-01-01,2019-12-31,"933,64",365,5389.0,14.76,2
0488BB,2018-01-01,2018-01-31,"323,50",31,2415.0,77.9,35
0488BB,2018-01-02,2018-02-28,"295,06",58,2188.0,37.72,35
0488BB,2018-01-03,2018-03-31,"322,07",88,2402.0,27.3,35
0488BB,2018-01-04,2018-04-30,"308,96",117,2394.0,20.46,35
0488BB,2018-01-05,2018-05-31,"329,51",147,2552.0,17.36,35
0488BB,2018-01-06,2018-06-30,"316,04",176,2460.0,13.98,35
0488BB,2018-01-07,2018-07-31,"369,65",206,2909.0,14.12,35
0488BB,2018-01-08,2018-08-31,"385,01",236,3017.0,12.78,35
0488BB,2018-01-09,2018-09-30,"436,55",265,3422.0,12.91,35
0488BB,2018-01-10,2018-10-31,"482,63",295,3784.0,12.83,35
0488BB,2018-01-11,2018-11-30,"485,39",324,3796.0,11.72,35
0488BB,2018-01-12,2018-12-31,"510,31",354,3989.0,11.27,35
0488BB,2019-01-01,2019-01-31,"495,89",31,4055.0,130.81,35
0488BB,2019-01-02,2019-02-28,"442,83",58,3632.0,62.62,35
0488BB,2019-01-03,2019-03-31,"471,50",88,3878.0,44.07,35
0488BB,2019-01-04,2019-04-30,"430,52",117,3543.0,30.28,35
0488BB,2019-01-05,2019-05-31,"430,11",147,3542.0,24.1,35
0488BB,2019-01-06,2019-06-30,"357,87",176,2929.0,16.64,35
0488BB,2019-01-07,2019-07-31,"347,86",206,2831.0,13.74,35
0488BB,2019-01-08,2019-08-31,"339,97",236,2756.0,11.68,35
0488BB,2019-01-09,2019-09-30,"311,05",265,2522.0,9.52,35
0488BB,2019-01-10,2019-10-31,"318,76",295,2590.0,8.78,35
0488BB,2019-01-11,2019-11-30,"308,77",324,2505.0,7.73,35
0488BB,2019-01-12,2019-12-31,"317,96",354,2583.0,7.3,35
0488BB,2020-01-01,2020-01-31,"367,68",31,2594.0,83.68,35
0488BB,2020-01-02,2020-02-29,"351,62",59,2478.0,42.0,35
0488BB,2020-01-03,2020-03-31,"382,60",89,2685.0,30.17,35
0488BB,2020-01-04,2020-04-30,"373,62",118,2622.0,22.22,35
0488BB,2020-01-05,2020-05-31,"383,29",148,2695.0,18.21,35
0488BB,2020-01-06,2020-06-30,"376,82",177,2647.0,14.95,35
0488BB,2020-01-07,2020-07-31,"394,67",207,2777.0,13.42,35
0488BB,2020-01-08,2020-08-31,"402,65",237,2837.0,11.97,35
0488BB,2020-01-09,2020-09-30,"380,63",266,2684.0,10.09,35
0488BB,2020-01-10,2020-10-31,"389,35",296,2752.0,9.3,35
0488BB,2020-01-11,2020-11-30,"368,12",325,2660.0,8.18,35
1254BR,2018-01-01,2018-01-31,"314,29",31,2057.0,66.35,35
1254BR,2018-01-02,2018-02-28,"284,76",58,1853.0,31.95,35
1254BR,2018-01-03,2018-03-31,"314,87",88,2061.0,23.42,35
1254BR,2018-01-04,2018-04-30,"229,15",117,2052.0,17.54,35
1254BR,2018-01-05,2018-05-31,"240,23",147,2159.0,14.69,35
1254BR,2018-01-06,2018-06-30,"234,95",176,2108.0,11.98,35
1254BR,2018-01-07,2018-07-31,"243,60",206,2190.0,10.63,35
1254BR,2018-01-08,2018-08-31,"247,13",236,2224.0,9.42,35
1254BR,2018-01-09,2018-09-30,"233,20",265,2074.0,7.83,35
1254BR,2018-01-10,2018-10-31,"242,79",295,2121.0,7.19,35
1254BR,2018-01-11,2018-11-30,"233,47",324,2033.0,6.27,35
1254BR,2018-01-12,2018-12-31,"238,01",354,2075.0,5.86,35
1254BR,2019-01-01,2019-01-31,"231,21",31,2062.0,66.52,35
1254BR,2019-01-02,2019-02-28,"211,48",58,1873.0,32.29,35
1254BR,2019-01-03,2019-03-31,"231,94",88,2084.0,23.68,35
1254BR,2019-01-04,2019-04-30,"228,64",117,2039.0,17.43,35
1254BR,2019-01-05,2019-05-31,"236,20",147,2112.0,14.37,35
1254BR,2019-01-06,2019-06-30,"242,47",176,2176.0,12.36,35
1254BR,2019-01-07,2019-07-31,"247,09",206,2220.0,10.78,35
1254BR,2019-01-08,2019-08-31,"247,87",236,2228.0,9.44,35
1254BR,2019-01-09,2019-09-30,"232,17",265,2075.0,7.83,35
1254BR,2019-01-10,2019-10-31,"237,04",295,2121.0,7.19,35
1254BR,2019-01-11,2019-11-30,"252,85",324,2310.0,7.13,35
1254BR,2019-01-12,2019-12-31,"271,24",354,2501.0,7.06,35
1254BR,2020-01-01,2020-01-31,"321,33",31,2492.0,80.39,35
1254BR,2020-01-02,2020-02-29,"310,23",59,2401.0,40.69,35
1254BR,2020-01-03,2020-03-31,"333,18",89,2602.0,29.24,35
1254BR,2020-01-04,2020-04-30,"336,70",118,2631.0,22.3,35
1254BR,2020-01-05,2020-05-31,"346,93",148,2715.0,18.34,35
1254BR,2020-01-06,2020-06-30,"341,21",177,2668.0,15.07,35
1254BR,2020-01-07,2020-07-31,"351,31",207,2751.0,13.29,35
1254BR,2020-01-08,2020-08-31,"366,52",237,2876.0,12.14,35
1254BR,2020-01-09,2020-09-30,"339,38",266,2653.0,9.97,35
1254BR,2020-01-10,2020-10-31,"354,84",296,2780.0,9.39,35
1254BR,2020-01-11,2020-11-30,"341,33",325,2669.0,8.21,35
0573BB,2018-01-01,2018-01-31,"98,91",31,58.0,1.87,35
0573BB,2018-01-02,2018-02-28,"84,78",58,49.0,0.84,35
0573BB,2018-01-03,2018-03-31,"91,61",88,42.0,0.48,35
0573BB,2018-01-04,2018-04-30,"89,38",117,48.0,0.41,35
0573BB,2018-01-05,2018-05-31,"100,02",147,55.0,0.37,35
0573BB,2018-01-06,2018-06-30,"99,07",176,59.0,0.34,35
0573BB,2018-01-07,2018-07-31,"104,34",206,52.0,0.25,35
0573BB,2018-01-08,2018-08-31,"108,95",236,51.0,0.22,35
0573BB,2018-01-09,2018-09-30,"97,51",265,59.0,0.22,35
0573BB,2018-01-10,2018-10-31,"95,20",295,42.0,0.14,35
0573BB,2018-01-11,2018-11-30,"90,89",324,45.0,0.14,35
0573BB,2018-01-12,2018-12-31,"92,33",354,44.0,0.12,35
0573BB,2019-01-01,2019-01-31,"99,32",31,45.0,1.45,35
0573BB,2019-01-02,2019-02-28,"90,53",58,41.0,0.71,35
0573BB,2019-01-03,2019-03-31,"98,02",88,47.0,0.53,35
0573BB,2019-01-04,2019-04-30,"100,95",117,45.0,0.38,35
0573BB,2019-01-05,2019-05-31,"105,19",147,51.0,0.35,35
0573BB,2019-01-06,2019-06-30,"80,76",176,31.0,0.18,35
0573BB,2019-01-07,2019-07-31,"96,88",206,40.0,0.19,35
0573BB,2019-01-08,2019-08-31,"123,75",236,65.0,0.28,35
0573BB,2019-01-09,2019-09-30,"119,36",265,68.0,0.26,35
0573BB,2019-01-10,2019-10-31,"122,45",295,67.0,0.23,35
0573BB,2019-01-11,2019-11-30,"114,63",324,59.0,0.18,35
0573BB,2019-01-12,2019-12-31,"109,91",354,50.0,0.14,35
0573BB,2020-01-01,2020-01-31,"110,53",31,59.0,1.9,35
0573BB,2020-01-02,2020-02-29,"104,67",59,53.0,0.9,35
0573BB,2020-01-03,2020-03-31,"110,70",89,50.0,0.56,35
0573BB,2020-01-04,2020-04-30,"108,91",118,59.0,0.5,35
0573BB,2020-01-05,2020-05-31,"111,35",148,54.0,0.36,35
0573BB,2020-01-06,2020-06-30,"109,72",177,54.0,0.31,35
0573BB,2020-01-07,2020-07-31,"113,95",207,50.0,0.24,35
0573BB,2020-01-08,2020-08-31,"114,77",237,55.0,0.23,35
0573BB,2020-01-09,2020-09-30,"109,56",266,53.0,0.2,35
0573BB,2020-01-10,2020-10-31,"111,51",296,55.0,0.19,35
0573BB,2020-01-11,2020-11-30,"108,42",325,56.0,0.17,35
1076BB,2018-01-01,2018-01-31,"142,95",31,1150.0,37.1,34
1076BB,2018-01-02,2018-02-28,"130,90",58,1010.0,17.41,34
1076BB,2018-01-03,2018-03-31,"129,68",88,1045.0,11.88,34
1076BB,2018-01-04,2018-04-30,"177,46",117,1187.0,10.15,34
1076BB,2018-01-05,2018-05-31,"150,22",147,1152.0,7.84,34
1076BB,2018-01-06,2018-06-30,"138,82",176,1107.0,6.29,34
1076BB,2018-01-07,2018-07-31,"149,75",206,1268.0,6.16,34
1076BB,2018-01-08,2018-08-31,"134,56",236,1158.0,4.91,34
1076BB,2018-01-09,2018-09-30,"153,91",265,1174.0,4.43,34
1076BB,2018-01-10,2018-10-31,"145,39",295,1049.0,3.56,34
1076BB,2018-01-11,2018-11-30,"191,97",324,1049.0,3.24,34
1076BB,2018-01-12,2018-12-31,"165,58",354,1138.0,3.21,34
1076BB,2019-01-01,2019-01-31,"162,08",31,1117.0,36.03,34
1076BB,2019-01-02,2019-02-28,"156,56",58,1030.0,17.76,34
1076BB,2019-01-03,2019-03-31,"151,60",88,1004.0,11.41,34
1076BB,2019-01-04,2019-04-30,"182,25",117,1166.0,9.97,34
1076BB,2019-01-05,2019-05-31,"161,55",147,1118.0,7.61,34
1076BB,2019-01-06,2019-06-30,"143,97",176,1072.0,6.09,34
1076BB,2019-01-07,2019-07-31,"162,48",206,1247.0,6.05,34
1076BB,2019-01-09,2019-09-30,"176,45",265,1371.0,5.17,34
1076BB,2019-01-10,2019-10-31,"176,83",295,1305.0,4.42,34
1076BB,2019-01-11,2019-11-30,"213,63",324,1313.0,4.05,34
1076BB,2019-01-12,2019-12-31,"233,40",354,1406.0,3.97,34
1076BB,2020-01-01,2020-01-31,"232,38",31,1371.0,44.23,34
1076BB,2020-01-02,2020-02-29,"225,96",59,1247.0,21.14,34
1076BB,2020-01-03,2020-03-31,"282,78",89,1421.0,15.97,34
1076BB,2020-01-04,2020-04-30,"208,83",118,1383.0,11.72,34
1076BB,2020-01-05,2020-05-31,"202,84",148,1355.0,9.16,34
1076BB,2020-01-06,2020-06-30,"251,38",177,1587.0,8.97,34
1076BB,2020-01-07,2020-07-31,"214,23",207,1496.0,7.23,34
1076BB,2020-01-08,2020-08-31,"223,41",237,1580.0,6.67,34
1076BB,2020-01-09,2020-09-30,"238,37",266,1530.0,5.75,34
1076BB,2020-01-10,2020-10-31,"221,35",296,1299.0,4.39,34
1076BB,2020-01-11,2020-11-30,"217,00",325,1376.0,4.23,34
0672BR,2018-01-01,2018-12-31,"1 781,84",365,,,3
0672BR,2019-01-01,2019-12-31,"1 748,14",365,,,3
0672BR,2020-01-01,2020-06-01,"64,39",153,43.0,0.28,3
0675BR,2018-01-01,2018-12-31,"4 002,46",365,,,2
0675BR,2019-01-01,2019-12-31,"4 332,59",365,,,2
0679BR,2018-01-01,2018-12-31,"1 403,47",365,,,3
0679BR,2019-01-01,2019-06-24,"726,77",175,5597.0,31.98,3
0679BR,2019-06-25,2019-12-31,"781,19",190,6025.0,31.71,3
0682BR,2018-01-01,2018-03-31,"306,35",90,2785.0,30.94,11
0682BR,2018-01-04,2018-06-30,"201,85",178,1835.0,10.31,11
0682BR,2018-01-07,2018-09-30,"245,30",267,2230.0,8.35,11
0682BR,2018-01-10,2018-12-31,"163,35",356,1485.0,4.17,11
0682BR,2019-01-01,2019-03-31,"202,95",90,1845.0,20.5,11
0682BR,2019-01-04,2019-06-30,"271,15",178,2465.0,13.85,11
0682BR,2019-01-07,2019-09-30,"141,90",267,1290.0,4.83,11
0682BR,2019-01-10,2019-12-31,"222,75",356,2025.0,5.69,11
0682BR,2020-01-01,2020-03-31,"222,31",91,2021.0,22.21,11
0682BR,2020-01-04,2020-06-30,"218,24",179,1984.0,11.08,11
0682BR,2020-01-07,2020-09-30,"214,50",268,1950.0,7.28,11
0007KO,2018-01-01,2018-03-31,"1 162,95",90,,,11
0007KO,2018-01-04,2018-06-30,"1 122,91",178,,,11
0007KO,2018-01-07,2018-09-30,"1 230,16",267,,,11
0007KO,2018-01-10,2018-12-31,"1 150,84",356,,,11
0007KO,2019-01-01,2019-03-31,"1 056,84",90,9877.0,109.74,11
0007KO,2019-01-04,2019-06-30,"1 355,90",178,,,11
0007KO,2019-01-07,2019-09-30,"1 150,52",267,,,11
0007KO,2019-01-10,2019-12-31,"1 115,33",356,9994.0,28.07,11
0007KO,2020-01-01,2020-03-31,"1 412,20",91,,,11
0007KO,2020-01-04,2020-06-30,"1 638,97",179,,,11
0007KO,2020-01-07,2020-09-30,"1 796,37",268,,,11
0671BR,2018-01-01,2018-03-31,"423,22",90,3032.0,33.69,11
0671BR,2018-01-04,2018-06-30,"482,08",178,3501.0,19.67,11
0671BR,2018-01-07,2018-09-30,"508,50",267,3710.0,13.9,11
0671BR,2018-01-10,2018-12-31,"477,68",356,3464.0,9.73,11
0671BR,2019-01-01,2019-03-31,"554,96",90,3479.0,38.66,11
0671BR,2019-01-04,2019-06-30,"593,69",178,3742.0,21.02,11
0671BR,2019-01-07,2019-09-30,"630,21",267,3990.0,14.94,11
0671BR,2019-01-10,2019-12-31,"676,60",356,4305.0,12.09,11
0671BR,2020-01-01,2020-03-31,"715,24",91,5940.0,65.27,11
0671BR,2020-01-04,2020-06-30,"735,08",179,4674.0,26.11,11
0671BR,2020-01-07,2020-09-30,"803,06",268,5133.0,19.15,11
0652BR,2018-01-01,2018-01-31,"170,30",31,1446.0,46.65,35
0652BR,2018-01-02,2018-02-28,"150,42",58,1262.0,21.76,35
0652BR,2018-01-03,2018-03-31,"175,10",88,1494.0,16.98,35
0652BR,2018-01-04,2018-04-30,"193,39",117,1694.0,14.48,35
0652BR,2018-01-05,2018-05-31,"201,07",147,1807.0,12.29,35
0652BR,2018-01-06,2018-06-30,"196,49",176,1764.0,10.02,35
0652BR,2018-01-07,2018-07-31,"203,58",206,1830.0,8.88,35
0652BR,2018-01-08,2018-08-31,"209,22",236,1882.0,7.97,35
0652BR,2018-01-09,2018-09-30,"198,63",265,1770.0,6.68,35
0652BR,2018-01-10,2018-10-31,"193,22",295,1717.0,5.82,35
0652BR,2018-01-11,2018-11-30,"166,64",324,1458.0,4.5,35
0652BR,2018-01-12,2018-12-31,"148,01",354,1270.0,3.59,35
0652BR,2019-01-01,2019-01-31,"155,21",31,1378.0,44.45,35
0652BR,2019-01-02,2019-02-28,"147,15",58,1306.0,22.52,35
0652BR,2019-01-03,2019-03-31,"175,74",88,1588.0,18.05,35
0652BR,2019-01-04,2019-04-30,"186,41",117,1696.0,14.5,35
0652BR,2019-01-05,2019-05-31,"198,87",147,1817.0,12.36,35
0652BR,2019-01-06,2019-06-30,"211,58",176,1932.0,10.98,35
0652BR,2019-01-07,2019-07-31,"207,18",206,1888.0,9.17,35
0652BR,2019-01-08,2019-08-31,"242,19",236,2228.0,9.44,35
